region,riverBasin,Variable,2020,2060
Europe_Non_EU,MeditE,Cropland,6.19224177,7.36783724
Europe_Non_EU,MeditE,Managed_Forest,0.908355,1.08005
Europe_Non_EU,MeditE,Unmanaged_Forest,1.560674,1.351339
Europe_Non_EU,MeditE,Grassland,6.20908,5.8061
Europe_Non_EU,MeditE,OtherArable,1.3524,1.14492
Europe_Non_EU,MeditE,OtherNotArable,0.278903,0.278903
Europe_Non_EU,MeditE,Managed_Pasture,0.554305,0.715774
Europe_Non_EU,MeditE,Unmanaged_Pasture,3.36479,2.94153
Europe_Non_EU,MeditE,Shrubland,4.09363,3.82794
Middle East,MeditE,Cropland,1.457243667,1.74780052
Middle East,MeditE,Grassland,0.339738,0.315696
Middle East,MeditE,OtherArable,0.434311,0.35215
Middle East,MeditE,OtherNotArable,0.2675896,0.2675896
Middle East,MeditE,Managed_Pasture,0.012073,0.0209588
Middle East,MeditE,Unmanaged_Pasture,0.929366,0.814182
Middle East,MeditE,Shrubland,1.103048,1.024992
EU-15,MeditIsl,Cropland,0.993830321,1.263754279
EU-15,MeditIsl,Managed_Forest,0.114942,0.151848
EU-15,MeditIsl,Unmanaged_Forest,0.1125818,0.1012599
EU-15,MeditIsl,Grassland,0.7465775,0.7140735
EU-15,MeditIsl,OtherArable,0.754932,0.675115
EU-15,MeditIsl,OtherNotArable,0.105062,0.105062
EU-15,MeditIsl,Managed_Pasture,0,0
EU-15,MeditIsl,Unmanaged_Pasture,1.186823,1.093527
EU-15,MeditIsl,Shrubland,2.064627,1.974737
Africa_Northern,MeditS,Cropland,9.730714951,12.17422291
Africa_Northern,MeditS,Managed_Forest,0.0117605,0.0143754
Africa_Northern,MeditS,Unmanaged_Forest,0,0
Africa_Northern,MeditS,Grassland,1.678673,1.611791
Africa_Northern,MeditS,OtherArable,5.64406,4.81409
Africa_Northern,MeditS,OtherNotArable,17.546065,17.546065
Africa_Northern,MeditS,Managed_Pasture,0.114644,0.169129
Africa_Northern,MeditS,Unmanaged_Pasture,18.27778,16.74568
Africa_Northern,MeditS,Shrubland,1.798577,1.726917
China,Mekong,Cropland,0.808165859,0.840752392
China,Mekong,Managed_Forest,2.32522,3.11896
China,Mekong,Unmanaged_Forest,1.835250218,1.649845811
China,Mekong,Grassland,0.904668775,0.876074884
China,Mekong,OtherArable,0,0
China,Mekong,OtherNotArable,1.608708,1.608708
China,Mekong,Managed_Pasture,0.34658651,0.42162964
China,Mekong,Unmanaged_Pasture,6.73946396,6.1175126
China,Mekong,Shrubland,2.07015,2.00472
Southeast Asia,Mekong,Cropland,18.58773794,21.63623991
Southeast Asia,Mekong,Managed_Forest,3.0336497,4.0369679
Southeast Asia,Mekong,Unmanaged_Forest,31.65866064,28.60432314
Southeast Asia,Mekong,Grassland,5.42165602,4.97667542
Southeast Asia,Mekong,OtherArable,1.91459395,1.60380799
Southeast Asia,Mekong,OtherNotArable,0.339492,0.339492
Southeast Asia,Mekong,Managed_Pasture,0.56622868,0.68903297
Southeast Asia,Mekong,Unmanaged_Pasture,2.20645304,1.86638089
Southeast Asia,Mekong,Shrubland,0.297419991,0.273014948
Mexico,MexBaja,Cropland,0.269119023,0.400650212
Mexico,MexBaja,Managed_Forest,0.0465249,0.06095
Mexico,MexBaja,Unmanaged_Forest,0.2046771,0.1985985
Mexico,MexBaja,Grassland,0.3658496,0.3601932
Mexico,MexBaja,OtherArable,0.120424,0.0996018
Mexico,MexBaja,OtherNotArable,0.0641051,0.0641051
Mexico,MexBaja,Managed_Pasture,0.540012,0.772287
Mexico,MexBaja,Unmanaged_Pasture,7.29285,7.01365
Mexico,MexBaja,Shrubland,4.29954,4.233063
Mexico,MexCstNW,Cropland,3.449829235,6.663425949
Mexico,MexCstNW,Managed_Forest,2.6439,3.40259
Mexico,MexCstNW,Unmanaged_Forest,11.448478,9.904378
Mexico,MexCstNW,Grassland,0.9815094,0.8895554
Mexico,MexCstNW,OtherArable,1.49175,1.13721
Mexico,MexCstNW,OtherNotArable,0.0873851,0.0873851
Mexico,MexCstNW,Managed_Pasture,0.771956,1.0508
Mexico,MexCstNW,Unmanaged_Pasture,10.261108,8.269308
Mexico,MexCstNW,Shrubland,2.8690057,2.6002157
USA,MexCstNW,Cropland,0.027238488,0.032576484
USA,MexCstNW,Managed_Forest,0.00104766,0.00149977
USA,MexCstNW,Unmanaged_Forest,0.00349176,0.00336434
USA,MexCstNW,Grassland,0.08451952,0.08389382
USA,MexCstNW,OtherArable,0.0330721,0.0318413
USA,MexCstNW,OtherNotArable,8.36E-04,8.36E-04
USA,MexCstNW,Managed_Pasture,0.00178475,0.0026199
USA,MexCstNW,Unmanaged_Pasture,0.1920814,0.1881964
USA,MexCstNW,Shrubland,0.1021243,0.1013684
Mexico,MexCstW,Cropland,0.633372871,0.978985591
Mexico,MexCstW,Managed_Forest,0.332213,0.433659
Mexico,MexCstW,Unmanaged_Forest,1.4377,1.25773
Mexico,MexCstW,Grassland,0.476713,0.443483
Mexico,MexCstW,OtherArable,0.231336,0.201159
Mexico,MexCstW,OtherNotArable,0.029804,0.029804
Mexico,MexCstW,Managed_Pasture,0.0534413,0.0789034
Mexico,MexCstW,Unmanaged_Pasture,0.709721,0.617401
Mexico,MexCstW,Shrubland,1.96285,1.82602
Mexico,MexGulf,Cropland,1.464310737,1.974707442
Mexico,MexGulf,Managed_Forest,0.106131,0.137835
Mexico,MexGulf,Unmanaged_Forest,0.4602117,0.4048867
Mexico,MexGulf,Grassland,0.8788731,0.8358261
Mexico,MexGulf,OtherArable,0.566664,0.495075
Mexico,MexGulf,OtherNotArable,0.0508801,0.0508801
Mexico,MexGulf,Managed_Pasture,0.264275,0.386849
Mexico,MexGulf,Unmanaged_Pasture,3.515701,3.067161
Mexico,MexGulf,Shrubland,0.9427296,0.8965546
Mexico,MexInt,Cropland,0.96821302,2.055839927
Mexico,MexInt,Managed_Forest,0.114012,0.157125
Mexico,MexInt,Unmanaged_Forest,0.4938992,0.4589192
Mexico,MexInt,Grassland,0.7098831,0.7073671
Mexico,MexInt,OtherArable,0.282211,0.224502
Mexico,MexInt,OtherNotArable,0.0562341,0.0562341
Mexico,MexInt,Managed_Pasture,1.21881,1.84204
Mexico,MexInt,Unmanaged_Pasture,16.21203,14.56713
Mexico,MexInt,Shrubland,3.902455,3.888625
Canada,MissouriR,Cropland,0.526652461,0.665983619
Canada,MissouriR,Managed_Forest,0.00168604,0.00222511
Canada,MissouriR,Unmanaged_Forest,0.02405729,0.02160819
Canada,MissouriR,Grassland,0.5938855,0.5628985
Canada,MissouriR,OtherArable,0.394621,0.349133
Canada,MissouriR,OtherNotArable,3.30E-05,3.30E-05
Canada,MissouriR,Managed_Pasture,0.131652,0.213893
Canada,MissouriR,Unmanaged_Pasture,1.114754,0.976004
Canada,MissouriR,Shrubland,0.08500669,0.08057139
USA,MissouriR,Cropland,29.859911,35.6644554
USA,MissouriR,Managed_Forest,1.92011,2.69649
USA,MissouriR,Unmanaged_Forest,6.400308,6.055118
USA,MissouriR,Grassland,13.36064,13.02334
USA,MissouriR,OtherArable,8.23134,7.52773
USA,MissouriR,OtherNotArable,0.657347,0.657347
USA,MissouriR,Managed_Pasture,0.605345,0.828742
USA,MissouriR,Unmanaged_Pasture,65.21574,59.93724
USA,MissouriR,Shrubland,5.535047,5.395307
USA,MissppRN,Cropland,20.56693212,23.12396584
USA,MissppRN,Managed_Forest,1.18967,1.58208
USA,MissppRN,Unmanaged_Forest,3.9633722,3.5386622
USA,MissppRN,Grassland,8.836192,8.134192
USA,MissppRN,OtherArable,2.04493,1.74986
USA,MissppRN,OtherNotArable,1.03793,1.03793
USA,MissppRN,Managed_Pasture,0.0987927,0.126332
USA,MissppRN,Unmanaged_Pasture,10.63329,9.07807
USA,MissppRS,Cropland,6.846623065,7.447043185
USA,MissppRS,Managed_Forest,2.7619,3.70361
USA,MissppRS,Unmanaged_Forest,9.19826,8.26631
USA,MissppRS,Grassland,1.59563,1.47875
USA,MissppRS,OtherArable,0.690238,0.604331
USA,MissppRS,OtherNotArable,0.357023,0.357023
USA,MissppRS,Managed_Pasture,0.0307511,0.040359
USA,MissppRS,Unmanaged_Pasture,3.30823,2.89123
Australia_NZ,MurrayDrlg,Cropland,10.27853201,13.92652791
Australia_NZ,MurrayDrlg,Managed_Forest,0.66385,0.926711
Australia_NZ,MurrayDrlg,Unmanaged_Forest,2.136424,2.032514
Australia_NZ,MurrayDrlg,Grassland,16.70301202,16.37717628
Australia_NZ,MurrayDrlg,OtherArable,11.3574414,10.4411089
Australia_NZ,MurrayDrlg,OtherNotArable,0.0901106,0.0901106
Australia_NZ,MurrayDrlg,Managed_Pasture,0.877909,1.312768
Australia_NZ,MurrayDrlg,Unmanaged_Pasture,48.26699393,45.31923637
Australia_NZ,MurrayDrlg,Shrubland,2.662551,2.610761
India,NarmadaR,Cropland,5.657290831,7.118402913
India,NarmadaR,Managed_Forest,1.97123,1.56788
India,NarmadaR,Unmanaged_Forest,0.0385929,0.0205717
India,NarmadaR,Grassland,1.0918,0.654498
India,NarmadaR,OtherArable,0.828666,0.382438
India,NarmadaR,OtherNotArable,0.034086,0.034086
India,NarmadaR,Managed_Pasture,0.018293,0.0305907
India,NarmadaR,Unmanaged_Pasture,0.281675,0.116234
India,NarmadaR,Shrubland,0.00763625,0.00457766
EU-12,NarvaR,Cropland,0.294363147,0.34519979
EU-12,NarvaR,Managed_Forest,0.348393,0.44157
EU-12,NarvaR,Unmanaged_Forest,0.404752,0.343801
EU-12,NarvaR,Grassland,0.558393,0.50646
EU-12,NarvaR,OtherArable,0.0837727,0.0716417
EU-12,NarvaR,OtherNotArable,0.00900399,0.00900399
EU-12,NarvaR,Managed_Pasture,0.00375368,0.0050482
EU-12,NarvaR,Unmanaged_Pasture,0.130969,0.110677
Russia,NarvaR,Cropland,0.092402753,0.2536418
Russia,NarvaR,Managed_Forest,0.159285,0.218052
Russia,NarvaR,Unmanaged_Forest,2.118038,1.964508
Russia,NarvaR,Grassland,0.4382299,0.4158099
Russia,NarvaR,OtherArable,0.331101,0.297915
Russia,NarvaR,OtherNotArable,0.008553,0.008553
Russia,NarvaR,Managed_Pasture,0.00226152,0.00270456
Russia,NarvaR,Unmanaged_Pasture,0.1350398,0.1237288
Argentina,NegroR,Cropland,0.153541948,0.252467574
Argentina,NegroR,Managed_Forest,0.153885,0.205708
Argentina,NegroR,Unmanaged_Forest,0.979286,0.946403
Argentina,NegroR,Grassland,2.502449,2.464817
Argentina,NegroR,OtherArable,0.265686,0.240186
Argentina,NegroR,OtherNotArable,0.1973702,0.1973702
Argentina,NegroR,Managed_Pasture,0.85393,1.20524
Argentina,NegroR,Unmanaged_Pasture,10.11664,9.71915
Argentina,NegroR,Shrubland,0.569494,0.56093
South America_Southern,NegroR,Cropland,4.88E-04,0.001262018
South America_Southern,NegroR,Managed_Forest,0.00216905,0.00305345
South America_Southern,NegroR,Unmanaged_Forest,0.0399173,0.0389993
South America_Southern,NegroR,Grassland,0.0321511,0.0317259
South America_Southern,NegroR,OtherArable,1.89E-04,1.64E-04
South America_Southern,NegroR,OtherNotArable,0.008198,0.008198
South America_Southern,NegroR,Managed_Pasture,2.00E-04,2.92E-04
South America_Southern,NegroR,Unmanaged_Pasture,0.01520653,0.01482379
Canada,NelsonR,Cropland,24.28772577,29.67331256
Canada,NelsonR,Managed_Forest,2.10282,2.71651
Canada,NelsonR,Unmanaged_Forest,30.3019,27.6573
Canada,NelsonR,Grassland,11.45251,10.64657
Canada,NelsonR,OtherArable,11.1523,9.26273
Canada,NelsonR,OtherNotArable,0.635079,0.635079
Canada,NelsonR,Managed_Pasture,0.85971,1.29208
Canada,NelsonR,Unmanaged_Pasture,7.39705,6.41473
Canada,NelsonR,Shrubland,1.552475,1.443222
USA,NelsonR,Cropland,6.135530107,6.649139581
USA,NelsonR,Managed_Forest,0.705253,0.90857
USA,NelsonR,Unmanaged_Forest,2.373143,2.168533
USA,NelsonR,Grassland,2.037784,1.909124
USA,NelsonR,OtherArable,0.614294,0.517681
USA,NelsonR,OtherNotArable,0.027984,0.027984
USA,NelsonR,Managed_Pasture,0.0250436,0.0311902
USA,NelsonR,Unmanaged_Pasture,2.73095,2.43775
EU-12,NemanR,Cropland,1.316036159,1.51382358
EU-12,NemanR,Managed_Forest,0.368945,0.476363
EU-12,NemanR,Unmanaged_Forest,0.428629,0.37089
EU-12,NemanR,Grassland,1.9246,1.78151
EU-12,NemanR,OtherArable,0.550463,0.483441
EU-12,NemanR,OtherNotArable,0.0492929,0.0492929
EU-12,NemanR,Managed_Pasture,0.00938177,0.0130591
EU-12,NemanR,Unmanaged_Pasture,0.327337,0.286307
Europe_Eastern,NemanR,Cropland,1.196019095,1.42630732
Europe_Eastern,NemanR,Managed_Forest,0.463456,0.600494
Europe_Eastern,NemanR,Unmanaged_Forest,1.49989,1.30241
Europe_Eastern,NemanR,Grassland,0.255527,0.230009
Europe_Eastern,NemanR,OtherArable,0.329761,0.274436
Europe_Eastern,NemanR,OtherNotArable,0.024511,0.024511
Europe_Eastern,NemanR,Managed_Pasture,0.0494163,0.069963
Europe_Eastern,NemanR,Unmanaged_Pasture,0.603344,0.493798
Russia,NemanR,Cropland,0.049260286,0.059940133
Russia,NemanR,Managed_Forest,0.0018986,0.00261448
Russia,NemanR,Unmanaged_Forest,0.02520728,0.02334918
Russia,NemanR,Grassland,0.04236402,0.03981952
Russia,NemanR,OtherArable,0.040051,0.0356583
Russia,NemanR,OtherNotArable,0.002775,0.002775
Russia,NemanR,Managed_Pasture,4.30E-04,5.07E-04
Russia,NemanR,Unmanaged_Pasture,0.02565843,0.02298153
EU-15,NevaR,Cropland,0.038779772,0.090108352
EU-15,NevaR,Managed_Forest,0.152724,0.155349
EU-15,NevaR,Unmanaged_Forest,0.149176,0.101692
EU-15,NevaR,Grassland,0.0220639,0.0168896
EU-15,NevaR,OtherArable,0.00446139,0.00322338
EU-15,NevaR,OtherNotArable,4.67E-04,4.67E-04
EU-15,NevaR,Managed_Pasture,0,0
EU-15,NevaR,Unmanaged_Pasture,1.64E-04,1.07E-04
Europe_Eastern,NevaR,Cropland,0.001360428,0.004229683
Europe_Eastern,NevaR,Managed_Forest,0.00468969,0.00558296
Europe_Eastern,NevaR,Unmanaged_Forest,0.01533971,0.01291731
Europe_Eastern,NevaR,Grassland,0.00850826,0.00762989
Europe_Eastern,NevaR,OtherArable,6.24E-05,4.98E-05
Europe_Eastern,NevaR,Managed_Pasture,2.41E-04,3.22E-04
Europe_Eastern,NevaR,Unmanaged_Pasture,0.00298025,0.00245012
Russia,NevaR,Cropland,0.244706762,0.687625097
Russia,NevaR,Managed_Forest,0.97407,1.35089
Russia,NevaR,Unmanaged_Forest,12.97524,12.30867
Russia,NevaR,Grassland,3.256268,3.140648
Russia,NevaR,OtherArable,0.274325,0.246973
Russia,NevaR,OtherNotArable,0.333114,0.333114
Russia,NevaR,Managed_Pasture,0.00314254,0.00382468
Russia,NevaR,Unmanaged_Pasture,0.1880065,0.1771395
Southeast Asia,NewCaledn,Cropland,0.163225771,0.192941737
Southeast Asia,NewCaledn,Managed_Forest,0.0194122,0.0279332
Southeast Asia,NewCaledn,Unmanaged_Forest,0.2021727,0.1961107
Southeast Asia,NewCaledn,Grassland,2.112951,2.073891
Southeast Asia,NewCaledn,OtherArable,0.00449183,0.00408276
Southeast Asia,NewCaledn,OtherNotArable,0.006317,0.006317
Southeast Asia,NewCaledn,Managed_Pasture,0.0460205,0.0632638
Southeast Asia,NewCaledn,Unmanaged_Pasture,0.1787563,0.1688093
Australia_NZ,NewZealand,Cropland,0.485169894,0.810903265
Australia_NZ,NewZealand,Managed_Forest,1.16621,1.61304
Australia_NZ,NewZealand,Unmanaged_Forest,3.754413,3.546943
Australia_NZ,NewZealand,Grassland,10.11102,9.91931
Australia_NZ,NewZealand,OtherArable,0.26558,0.241811
Australia_NZ,NewZealand,OtherNotArable,0.3945737,0.3945737
Australia_NZ,NewZealand,Managed_Pasture,0.186205,0.302774
Australia_NZ,NewZealand,Unmanaged_Pasture,10.09605,9.62987
Africa_Northern,NigerR,OtherNotArable,16.304196,16.304196
Africa_Western,NigerR,Cropland,46.75124306,76.41132395
Africa_Western,NigerR,Managed_Forest,0.573363,0.680239
Africa_Western,NigerR,Unmanaged_Forest,4.96120032,4.05641112
Africa_Western,NigerR,Grassland,28.5045422,23.8267852
Africa_Western,NigerR,OtherArable,9.07642728,5.85524186
Africa_Western,NigerR,OtherNotArable,31.320699,31.320699
Africa_Western,NigerR,Managed_Pasture,0.8279976,2.273029
Africa_Western,NigerR,Unmanaged_Pasture,62.1245847,42.4441097
Africa_Western,NigerR,Shrubland,16.60175762,13.87396998
Africa_Eastern,NileR,Cropland,33.19160553,52.66644395
Africa_Eastern,NileR,Managed_Forest,2.3918,2.91894
Africa_Eastern,NileR,Unmanaged_Forest,0,0
Africa_Eastern,NileR,Grassland,48.4984868,45.6030625
Africa_Eastern,NileR,OtherArable,18.440804,14.6958771
Africa_Eastern,NileR,OtherNotArable,47.211039,47.211039
Africa_Eastern,NileR,Managed_Pasture,2.410498,6.411822
Africa_Eastern,NileR,Unmanaged_Pasture,111.2769899,93.98395
Africa_Eastern,NileR,Shrubland,1.1653967,1.0954431
Africa_Northern,NileR,Cropland,2.228510331,2.514555013
Africa_Northern,NileR,Managed_Forest,0.00894347,0.0097794
Africa_Northern,NileR,Unmanaged_Forest,0,0
Africa_Northern,NileR,Grassland,0.293326,0.240994
Africa_Northern,NileR,OtherArable,0.921359,0.694559
Africa_Northern,NileR,OtherNotArable,21.902776,21.902776
Africa_Northern,NileR,Shrubland,0.0434372,0.0356876
Africa_Southern,NileR,Cropland,3.017913622,3.733618227
Africa_Southern,NileR,Managed_Forest,0.0797789,0.0880118
Africa_Southern,NileR,Unmanaged_Forest,0.264325422,0.236099625
Africa_Southern,NileR,Grassland,1.953274715,1.777893346
Africa_Southern,NileR,OtherArable,0.446553438,0.298013536
Africa_Southern,NileR,OtherNotArable,0.038946801,0.038946801
Africa_Southern,NileR,Managed_Pasture,0.019230336,0.03370908
Africa_Southern,NileR,Unmanaged_Pasture,2.625864137,2.241474337
Africa_Southern,NileR,Shrubland,0.020902033,0.019024936
Africa_Western,NileR,Cropland,0.247748726,0.377901224
Africa_Western,NileR,Managed_Forest,0.0658902,0.0829162
Africa_Western,NileR,Unmanaged_Forest,0.574549493,0.518453345
Africa_Western,NileR,Grassland,0.464371,0.424694
Africa_Western,NileR,OtherArable,0.046720014,0.033345005
Africa_Western,NileR,OtherNotArable,0.056268,0.056268
Africa_Western,NileR,Managed_Pasture,0.003908857,0.012492786
Africa_Western,NileR,Unmanaged_Pasture,0.297073,0.252419
Africa_Western,NileR,Shrubland,0.02293664,0.02097684
Canada,NWTerr,Cropland,0.458352281,0.655889354
Canada,NWTerr,Managed_Forest,1.92194,2.41984
Canada,NWTerr,Unmanaged_Forest,28.21818,27.9388
Canada,NWTerr,Grassland,14.40008,14.314194
Canada,NWTerr,OtherArable,0.41001,0.352432
Canada,NWTerr,OtherNotArable,177.210129,177.210129
Canada,NWTerr,Managed_Pasture,0.0311421,0.0433647
Canada,NWTerr,Unmanaged_Pasture,0.2766956,0.2721589
Canada,NWTerr,Shrubland,46.99339,46.71311
Central Asia,ObR,Cropland,14.80064315,16.84546335
Central Asia,ObR,Managed_Forest,0.0600287,0.0822771
Central Asia,ObR,Unmanaged_Forest,0.1986344,0.1903938
Central Asia,ObR,Grassland,8.26717,8.13719
Central Asia,ObR,OtherArable,2.38847,2.19493
Central Asia,ObR,OtherNotArable,0.9605761,0.9605761
Central Asia,ObR,Managed_Pasture,0.896743,1.34229
Central Asia,ObR,Unmanaged_Pasture,43.945,41.8066
Central Asia,ObR,Shrubland,2.69593,2.65355
China,ObR,Cropland,0.083445389,0.082888593
China,ObR,Managed_Forest,0.0199439,0.0270024
China,ObR,Unmanaged_Forest,0.01586917,0.0149418
China,ObR,Grassland,0.377641,0.374992
China,ObR,OtherArable,0.113338,0.112145
China,ObR,OtherNotArable,0.445621,0.445621
China,ObR,Managed_Pasture,0.286026,0.375013
China,ObR,Unmanaged_Pasture,5.58181,5.50534
China,ObR,Shrubland,2.033084,2.018824
Russia,ObR,Cropland,15.93440265,21.67850438
Russia,ObR,Managed_Forest,5.45378,7.58079
Russia,ObR,Unmanaged_Forest,72.734,69.8034
Russia,ObR,Grassland,61.0136,59.2177
Russia,ObR,OtherArable,14.4003,12.8327
Russia,ObR,OtherNotArable,4.897384,4.897384
Russia,ObR,Managed_Pasture,0.346924,0.419394
Russia,ObR,Unmanaged_Pasture,20.79448,19.74778
Russia,ObR,Shrubland,20.47406,19.87146
EU-12,OderR,Cropland,4.002587349,4.512289483
EU-12,OderR,Managed_Forest,1.92272,2.31079
EU-12,OderR,Unmanaged_Forest,2.23375,1.79916
EU-12,OderR,Grassland,1.56674,1.35926
EU-12,OderR,OtherArable,0.22925,0.183922
EU-12,OderR,OtherNotArable,0.259092,0.259092
EU-12,OderR,Managed_Pasture,0.0286443,0.03567
EU-12,OderR,Unmanaged_Pasture,0.999422,0.782027
EU-15,OderR,Cropland,0.206555213,0.242555459
EU-15,OderR,Managed_Forest,0.0699627,0.0813926
EU-15,OderR,Unmanaged_Forest,0.0683375,0.0532801
EU-15,OderR,Grassland,0.0885287,0.0750833
EU-15,OderR,OtherArable,0.0192244,0.0147173
EU-15,OderR,OtherNotArable,0.0045968,0.0045968
EU-15,OderR,Managed_Pasture,0,0
EU-15,OderR,Unmanaged_Pasture,0.0586148,0.0441946
USA,OhioR,Cropland,11.25583639,12.8410471
USA,OhioR,Managed_Forest,3.885,5.20525
USA,OhioR,Unmanaged_Forest,12.9387,11.6179
USA,OhioR,Grassland,2.40417,2.22618
USA,OhioR,OtherArable,1.11863,0.961492
USA,OhioR,OtherNotArable,1.11676,1.11676
USA,OhioR,Managed_Pasture,0.0862218,0.111683
USA,OhioR,Unmanaged_Pasture,9.27581,8.00077
Africa_Southern,OrangeR,Cropland,0.243592358,0.326999752
Africa_Southern,OrangeR,Grassland,3.162847,3.145917
Africa_Southern,OrangeR,OtherArable,0.0919264,0.0838989
Africa_Southern,OrangeR,OtherNotArable,2.9519403,2.9519403
Africa_Southern,OrangeR,Managed_Pasture,0.148808,0.4097
Africa_Southern,OrangeR,Unmanaged_Pasture,19.39517,19.15717
Africa_Southern,OrangeR,Shrubland,15.18895,15.10765
South Africa,OrangeR,Cropland,3.898038211,5.02637195
South Africa,OrangeR,Managed_Forest,0.0233356,0.030598
South Africa,OrangeR,Unmanaged_Forest,0,0
South Africa,OrangeR,Grassland,6.88889,6.86462
South Africa,OrangeR,OtherArable,0.943505,0.865656
South Africa,OrangeR,OtherNotArable,0.346554,0.346554
South Africa,OrangeR,Managed_Pasture,1.67538,2.64514
South Africa,OrangeR,Unmanaged_Pasture,41.9299,39.9345
South Africa,OrangeR,Shrubland,2.227026,2.219176
Brazil,OrinocoR,Cropland,1.27E-06,7.03E-06
Brazil,OrinocoR,Managed_Forest,0.00623695,0.00908363
Brazil,OrinocoR,Unmanaged_Forest,0.1395245,0.1368185
Brazil,OrinocoR,Grassland,0.00845419,0.00833874
Brazil,OrinocoR,OtherArable,1.04E-04,1.02E-04
Brazil,OrinocoR,OtherNotArable,0.012611,0.012611
Brazil,OrinocoR,Managed_Pasture,2.19E-04,3.16E-04
Brazil,OrinocoR,Unmanaged_Pasture,0.00425515,0.00412967
Colombia,OrinocoR,Cropland,0.725467107,0.948595485
Colombia,OrinocoR,Managed_Forest,0.20894922,0.30828386
Colombia,OrinocoR,Unmanaged_Forest,13.596298,13.401567
Colombia,OrinocoR,Grassland,2.74545025,2.73522242
Colombia,OrinocoR,OtherArable,0.034906524,0.031910774
Colombia,OrinocoR,OtherNotArable,0.05777288,0.05777288
Colombia,OrinocoR,Managed_Pasture,0.253683,0.378012
Colombia,OrinocoR,Unmanaged_Pasture,16.819266,16.5806282
Colombia,OrinocoR,Shrubland,0.0635628,0.0633492
South America_Northern,OrinocoR,Cropland,1.247800476,1.797922026
South America_Northern,OrinocoR,Managed_Forest,0.183505,0.269297
South America_Northern,OrinocoR,Unmanaged_Forest,33.111915,32.70263
South America_Northern,OrinocoR,Grassland,14.2533392,14.1422619
South America_Northern,OrinocoR,OtherArable,0.482083194,0.460662962
South America_Northern,OrinocoR,OtherNotArable,0.4178322,0.4178322
South America_Northern,OrinocoR,Managed_Pasture,0.26349,0.369551
South America_Northern,OrinocoR,Unmanaged_Pasture,12.3264124,12.1272457
South America_Northern,OrinocoR,Shrubland,0.134704709,0.133672266
Canada,PacArctic,Cropland,0.017698476,0.082354052
Canada,PacArctic,Managed_Forest,1.72646,2.2799
Canada,PacArctic,Unmanaged_Forest,25.02597,24.61124
Canada,PacArctic,Grassland,13.69582,13.54908
Canada,PacArctic,OtherArable,0.038649,0.0354166
Canada,PacArctic,OtherNotArable,18.337856,18.337856
Canada,PacArctic,Managed_Pasture,0.0573526,0.0859319
Canada,PacArctic,Unmanaged_Pasture,0.4999303,0.4851441
Canada,PacArctic,Shrubland,6.270322,6.203142
USA,PacArctic,Cropland,0,0
USA,PacArctic,Managed_Forest,6.41741,8.02377
USA,PacArctic,Unmanaged_Forest,21.98393,21.38304
USA,PacArctic,Grassland,40.90677,40.24654
USA,PacArctic,OtherArable,0.0289425,0.0262079
USA,PacArctic,OtherNotArable,51.250874,51.250874
USA,PacArctic,Managed_Pasture,5.14E-06,6.53E-06
USA,PacArctic,Unmanaged_Pasture,5.67E-04,5.52E-04
USA,PacArctic,Shrubland,21.22047,20.87797
Argentina,Pampas,Cropland,7.095873954,8.621778118
Argentina,Pampas,Managed_Forest,6.33E-04,6.11E-04
Argentina,Pampas,Unmanaged_Forest,0.004037193,0.002720003
Argentina,Pampas,Grassland,0.6410265,0.5814805
Argentina,Pampas,OtherArable,3.28625,2.73882
Argentina,Pampas,OtherNotArable,0.0106638,0.0106638
Argentina,Pampas,Managed_Pasture,0.445123,0.569409
Argentina,Pampas,Unmanaged_Pasture,5.236004,4.239084
Argentina,Pampas,Shrubland,0.4839562,0.4390012
Mexico,Papaloapan,Cropland,1.08043409,1.369405854
Mexico,Papaloapan,Managed_Forest,0.117014,0.154728
Mexico,Papaloapan,Unmanaged_Forest,0.5075544,0.4553714
Mexico,Papaloapan,Grassland,1.111969,1.047072
Mexico,Papaloapan,OtherArable,0.418546,0.364306
Mexico,Papaloapan,OtherNotArable,0.0850311,0.0850311
Mexico,Papaloapan,Managed_Pasture,0.0846699,0.125284
Mexico,Papaloapan,Unmanaged_Pasture,1.127204,0.996717
Mexico,Papaloapan,Shrubland,1.122098,1.056609
Southeast Asia,PapuaCst,Cropland,0.755318962,1.301590368
Southeast Asia,PapuaCst,Managed_Forest,1.87589,2.61178
Southeast Asia,PapuaCst,Unmanaged_Forest,19.571326,18.512356
Southeast Asia,PapuaCst,Grassland,5.6538103,5.4340203
Southeast Asia,PapuaCst,OtherArable,0.01678813,0.013318639
Southeast Asia,PapuaCst,OtherNotArable,0.008791,0.008791
Southeast Asia,PapuaCst,Managed_Pasture,0.02089936,0.0281201
Southeast Asia,PapuaCst,Unmanaged_Pasture,0.081011629,0.073810329
Brazil,ParnaibaR,Cropland,0.817618691,1.050348233
Brazil,ParnaibaR,Managed_Forest,0.0892958,0.129567
Brazil,ParnaibaR,Unmanaged_Forest,1.996814,1.945374
Brazil,ParnaibaR,Grassland,13.383562,13.272062
Brazil,ParnaibaR,OtherArable,0.678688,0.650318
Brazil,ParnaibaR,OtherNotArable,0.073902,0.073902
Brazil,ParnaibaR,Managed_Pasture,0.231672,0.339215
Brazil,ParnaibaR,Unmanaged_Pasture,4.500486,4.406616
Brazil,ParnaibaR,Shrubland,11.439198,11.343898
